ibge_id,uf,name,capital,lon,lat,no_accents,alternative_names,microregion,mesoregion
4305504,RS,Ciríaco,,-51.883031292,-28.3443025435,Ciriaco,,Passo Fundo,Noroeste Rio-Grandense
4305587,RS,Colinas,,-51.8685755465,-29.3925368716,Colinas,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4305603,RS,Colorado,,-52.9931763195,-28.5229477599,Colorado,,Não-Me-Toque,Noroeste Rio-Grandense
4305702,RS,Condor,,-53.4889433309,-28.2052957753,Condor,,Ijuí,Noroeste Rio-Grandense
4305801,RS,Constantina,,-52.9877388321,-27.7304110864,Constantina,,Frederico Westphalen,Noroeste Rio-Grandense
4305835,RS,Coqueiro Baixo,,-52.0946025596,-29.1792568013,Coqueiro Baixo,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4305850,RS,Coqueiros do Sul,,-52.7788008456,-28.1174283206,Coqueiros do Sul,,Carazinho,Noroeste Rio-Grandense
4305871,RS,Coronel Barros,,-54.0736624303,-28.3845408587,Coronel Barros,,Ijuí,Noroeste Rio-Grandense
4305900,RS,Coronel Bicaco,,-53.7091281065,-27.7178730196,Coronel Bicaco,,Ijuí,Noroeste Rio-Grandense
4305934,RS,Coronel Pilar,,-51.6849345966,-29.2727100754,Coronel Pilar,,Caxias do Sul,Nordeste Rio-Grandense
4305959,RS,Cotiporã,,-51.6964336774,-28.9985764276,Cotipora,,Caxias do Sul,Nordeste Rio-Grandense
4305975,RS,Coxilha,,-52.3002778295,-28.1213417108,Coxilha,,Passo Fundo,Noroeste Rio-Grandense
4306007,RS,Crissiumal,,-54.1000349062,-27.4980122694,Crissiumal,,Três Passos,Noroeste Rio-Grandense
4306056,RS,Cristal,,-52.0494104018,-30.9993451918,Cristal,,Pelotas,Sudeste Rio-Grandense
4306072,RS,Cristal do Sul,,-53.2491844953,-27.4536295672,Cristal do Sul,,Frederico Westphalen,Noroeste Rio-Grandense
4306106,RS,Cruz Alta,,-53.6052407621,-28.6424466085,Cruz Alta,,Cruz Alta,Noroeste Rio-Grandense
4306130,RS,Cruzaltense,,-52.6481429882,-27.6648881086,Cruzaltense,,Erechim,Noroeste Rio-Grandense
4306205,RS,Cruzeiro do Sul,,-51.9915758852,-29.5082909687,Cruzeiro do Sul,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4306304,RS,David Canabarro,,-51.8522490565,-28.3846115341,David Canabarro,,Passo Fundo,Noroeste Rio-Grandense
4306320,RS,Derrubadas,,-53.8651194603,-27.2653909363,Derrubadas,,Três Passos,Noroeste Rio-Grandense
4306353,RS,Dezesseis de Novembro,,-55.048208502,-28.2268764435,Dezesseis de Novembro,,Santo Ângelo,Noroeste Rio-Grandense
4306379,RS,Dilermando de Aguiar,,-54.2135603845,-29.7019639098,Dilermando de Aguiar,,Santa Maria,Centro Ocidental Rio-Grandense
4306403,RS,Dois Irmãos,,-51.087619313,-29.5841587789,Dois Irmaos,,Gramado-Canela,Metropolitana de Porto Alegre
4306429,RS,Dois Irmãos das Missões,,-53.5308646235,-27.6575367314,Dois Irmaos das Missoes,,Frederico Westphalen,Noroeste Rio-Grandense
4306452,RS,Dois Lajeados,,-51.8351029869,-28.9752053862,Dois Lajeados,,Guaporé,Nordeste Rio-Grandense
4306502,RS,Dom Feliciano,,-52.1039335797,-30.7085984263,Dom Feliciano,,Camaquã,Metropolitana de Porto Alegre
4306551,RS,Dom Pedro de Alcântara,,-49.8495499617,-29.3701870791,Dom Pedro de Alcantara,,Osório,Metropolitana de Porto Alegre
4306601,RS,Dom Pedrito,,-54.6741301838,-30.9812670568,Dom Pedrito,,Campanha Meridional,Sudoeste Rio-Grandense
4306700,RS,Dona Francisca,,-53.3623331808,-29.6248524913,Dona Francisca,,Restinga Seca,Centro Ocidental Rio-Grandense
4306734,RS,Doutor Maurício Cardoso,,-54.3582679905,-27.5092126137,Doutor Mauricio Cardoso,,Três Passos,Noroeste Rio-Grandense
4306759,RS,Doutor Ricardo,,-51.9849043921,-29.099031061,Doutor Ricardo,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4306767,RS,Eldorado do Sul,,-51.310418926,-29.9992925946,Eldorado do Sul,,Porto Alegre,Metropolitana de Porto Alegre
4306809,RS,Encantado,,-51.8730231344,-29.2399172072,Encantado,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4306908,RS,Encruzilhada do Sul,,-52.5220453899,-30.5436573248,Encruzilhada do Sul,,Serras do Sudeste,Sudeste Rio-Grandense
4306924,RS,Engenho Velho,,-52.911920503,-27.7085865197,Engenho Velho,,Frederico Westphalen,Noroeste Rio-Grandense
4306932,RS,Entre-Ijuís,,-54.2714318512,-28.3627942779,Entre-Ijuis,,Santo Ângelo,Noroeste Rio-Grandense
4306957,RS,Entre Rios do Sul,,-52.7350679521,-27.5288579316,Entre Rios do Sul,,Erechim,Noroeste Rio-Grandense
4306973,RS,Erebango,,-52.299711403,-27.8491959409,Erebango,,Erechim,Noroeste Rio-Grandense
4307005,RS,Erechim,,-52.2758768979,-27.6334058108,Erechim,,Erechim,Noroeste Rio-Grandense
4307054,RS,Ernestina,,-52.5721762089,-28.4971546905,Ernestina,,Passo Fundo,Noroeste Rio-Grandense
4307104,RS,Herval,,-53.3943378609,-32.0267435512,Herval,,Jaguarão,Sudeste Rio-Grandense
4307203,RS,Erval Grande,,-52.5701120524,-27.3933366745,Erval Grande,,Erechim,Noroeste Rio-Grandense
4307302,RS,Erval Seco,,-53.5095730837,-27.5494171265,Erval Seco,,Frederico Westphalen,Noroeste Rio-Grandense
4307401,RS,Esmeralda,,-51.1887936625,-28.057276348,Esmeralda,,Vacaria,Nordeste Rio-Grandense
4307450,RS,Esperança do Sul,,-53.9927678151,-27.3599436088,Esperanca do Sul,,Três Passos,Noroeste Rio-Grandense
4307500,RS,Espumoso,,-52.8419269709,-28.7314451425,Espumoso,,Cruz Alta,Noroeste Rio-Grandense
4307559,RS,Estação,,-52.2704857967,-27.9090063415,Estacao,,Erechim,Noroeste Rio-Grandense
4307609,RS,Estância Velha,,-51.174293925,-29.6501479676,Estancia Velha,,Porto Alegre,Metropolitana de Porto Alegre
4307708,RS,Esteio,,-51.1438373394,-29.8521862955,Esteio,,Porto Alegre,Metropolitana de Porto Alegre
4307807,RS,Estrela,,-51.9702602942,-29.5034718768,Estrela,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4307815,RS,Estrela Velha,,-53.1602937787,-29.1796613617,Estrela Velha,,Santa Cruz do Sul,Centro Oriental Rio-Grandense
4307831,RS,Eugênio de Castro,,-54.1481126185,-28.5250597626,Eugenio de Castro,,Santo Ângelo,Noroeste Rio-Grandense
4307864,RS,Fagundes Varela,,-51.6914487477,-28.8821343126,Fagundes Varela,,Caxias do Sul,Nordeste Rio-Grandense
4307906,RS,Farroupilha,,-51.3483495738,-29.2236791868,Farroupilha,,Caxias do Sul,Nordeste Rio-Grandense
4308003,RS,Faxinal do Soturno,,-53.4390648197,-29.5743295398,Faxinal do Soturno,,Restinga Seca,Centro Ocidental Rio-Grandense
4308052,RS,Faxinalzinho,,-52.6705912422,-27.4254155069,Faxinalzinho,,Erechim,Noroeste Rio-Grandense
4308078,RS,Fazenda Vilanova,,-51.8211830446,-29.5885745297,Fazenda Vilanova,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4308102,RS,Feliz,,-51.3101021354,-29.4539709262,Feliz,,Montenegro,Metropolitana de Porto Alegre
4308201,RS,Flores da Cunha,,-51.1822205769,-29.0311421437,Flores da Cunha,,Caxias do Sul,Nordeste Rio-Grandense
4308250,RS,Floriano Peixoto,,-52.0856070999,-27.8625092779,Floriano Peixoto,,Erechim,Noroeste Rio-Grandense
4308300,RS,Fontoura Xavier,,-52.3449531838,-28.9821677892,Fontoura Xavier,,Soledade,Noroeste Rio-Grandense
4308409,RS,Formigueiro,,-53.5002944149,-29.9976338154,Formigueiro,,Restinga Seca,Centro Ocidental Rio-Grandense
4308433,RS,Forquetinha,,-52.0969170585,-29.3806337847,Forquetinha,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4308458,RS,Fortaleza dos Valos,,-53.2355232639,-28.787882971,Fortaleza dos Valos,,Cruz Alta,Noroeste Rio-Grandense
4308508,RS,Frederico Westphalen,,-53.4007767389,-27.3588824124,Frederico Westphalen,,Frederico Westphalen,Noroeste Rio-Grandense
4308607,RS,Garibaldi,,-51.5295484588,-29.2545491128,Garibaldi,,Caxias do Sul,Nordeste Rio-Grandense
4308656,RS,Garruchos,,-55.6340719501,-28.1894767901,Garruchos,,Campanha Ocidental,Sudoeste Rio-Grandense
4308706,RS,Gaurama,,-52.1001384605,-27.5838577563,Gaurama,,Erechim,Noroeste Rio-Grandense
4308805,RS,General Câmara,,-51.7634306851,-29.9029837414,General Camara,,São Jerônimo,Metropolitana de Porto Alegre
4308854,RS,Gentil,,-52.0345235699,-28.433848467,Gentil,,Passo Fundo,Noroeste Rio-Grandense
4308904,RS,Getúlio Vargas,,-52.2495741233,-27.8759119305,Getulio Vargas,,Erechim,Noroeste Rio-Grandense
4309001,RS,Giruá,,-54.3508400777,-28.0297443729,Girua,,Santo Ângelo,Noroeste Rio-Grandense
4309050,RS,Glorinha,,-50.7862074319,-29.8771339613,Glorinha,,Porto Alegre,Metropolitana de Porto Alegre
4309100,RS,Gramado,,-50.8719457003,-29.3797375184,Gramado,,Gramado-Canela,Metropolitana de Porto Alegre
4309126,RS,Gramado dos Loureiros,,-52.918217983,-27.4443850214,Gramado dos Loureiros,,Frederico Westphalen,Noroeste Rio-Grandense
4309159,RS,Gramado Xavier,,-52.577837757,-29.2699362175,Gramado Xavier,,Santa Cruz do Sul,Centro Oriental Rio-Grandense
4309209,RS,Gravataí,,-50.9907929748,-29.9455189133,Gravatai,,Porto Alegre,Metropolitana de Porto Alegre
4309258,RS,Guabiju,,-51.6910473581,-28.540671531,Guabiju,,Guaporé,Nordeste Rio-Grandense
4309308,RS,Guaíba,,-51.3146836637,-30.1086019224,Guaiba,,Porto Alegre,Metropolitana de Porto Alegre
4309407,RS,Guaporé,,-51.8906506875,-28.8491336405,Guapore,,Guaporé,Nordeste Rio-Grandense
4309506,RS,Guarani das Missões,,-54.5605559297,-28.1417792573,Guarani das Missoes,,Cerro Largo,Noroeste Rio-Grandense
4309555,RS,Harmonia,,-51.4140397047,-29.5490490868,Harmonia,,Montenegro,Metropolitana de Porto Alegre
4309571,RS,Herveiras,,-52.6501705958,-29.4570438109,Herveiras,,Santa Cruz do Sul,Centro Oriental Rio-Grandense
4309605,RS,Horizontina,,-54.3087915109,-27.6300969137,Horizontina,,Três Passos,Noroeste Rio-Grandense
4309654,RS,Hulha Negra,,-53.867824794,-31.4050982484,Hulha Negra,,Campanha Meridional,Sudoeste Rio-Grandense
4309704,RS,Humaitá,,-53.9765055737,-27.5614898161,Humaita,,Três Passos,Noroeste Rio-Grandense
4309753,RS,Ibarama,,-53.1332000129,-29.4207443611,Ibarama,,Santa Cruz do Sul,Centro Oriental Rio-Grandense
4309803,RS,Ibiaçá,,-51.8572520902,-28.0488495215,Ibiaca,,Sananduva,Noroeste Rio-Grandense
4309902,RS,Ibiraiaras,,-51.6353239892,-28.3692267294,Ibiraiaras,,Passo Fundo,Noroeste Rio-Grandense
4309951,RS,Ibirapuitã,,-52.5193855878,-28.6150204152,Ibirapuita,,Soledade,Noroeste Rio-Grandense
4310009,RS,Ibirubá,,-53.0883540195,-28.6276077824,Ibiruba,,Cruz Alta,Noroeste Rio-Grandense
4310108,RS,Igrejinha,,-50.7987107333,-29.5722204558,Igrejinha,,Gramado-Canela,Metropolitana de Porto Alegre
4310207,RS,Ijuí,,-53.9180668357,-28.388536541,Ijui,,Ijuí,Noroeste Rio-Grandense
4310306,RS,Ilópolis,,-52.1221574946,-28.9291527318,Ilopolis,,Guaporé,Nordeste Rio-Grandense
4310330,RS,Imbé,,-50.1305799407,-29.9747778207,Imbe,,Osório,Metropolitana de Porto Alegre
4310363,RS,Imigrante,,-51.7701905101,-29.3521581198,Imigrante,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4310405,RS,Independência,,-54.1881083346,-27.8473315581,Independencia,,Santa Rosa,Noroeste Rio-Grandense
4310413,RS,Inhacorá,,-54.0125455914,-27.8804544583,Inhacora,,Ijuí,Noroeste Rio-Grandense
4310439,RS,Ipê,,-51.2799101922,-28.8183280318,Ipe,,Vacaria,Nordeste Rio-Grandense
4310462,RS,Ipiranga do Sul,,-52.4250606441,-27.9359842849,Ipiranga do Sul,,Erechim,Noroeste Rio-Grandense
4310504,RS,Iraí,,-53.2642960185,-27.192281975,Irai,,Frederico Westphalen,Noroeste Rio-Grandense
4310538,RS,Itaara,,-53.757849249,-29.6028879547,Itaara,,Santa Maria,Centro Ocidental Rio-Grandense
4310553,RS,Itacurubi,,-55.2327232641,-28.8022050331,Itacurubi,,Santiago,Centro Ocidental Rio-Grandense
4310579,RS,Itapuca,,-52.1723668452,-28.780295703,Itapuca,,Guaporé,Nordeste Rio-Grandense
4310603,RS,Itaqui,,-56.557133497,-29.1286368991,Itaqui,,Campanha Ocidental,Sudoeste Rio-Grandense
4310652,RS,Itati,,-50.1017822614,-29.5002484955,Itati,,Osório,Metropolitana de Porto Alegre
4310702,RS,Itatiba do Sul,,-52.4524432547,-27.3832919401,Itatiba do Sul,,Erechim,Noroeste Rio-Grandense
4310751,RS,Ivorá,,-53.5808856194,-29.5195344843,Ivora,,Restinga Seca,Centro Ocidental Rio-Grandense
4310801,RS,Ivoti,,-51.1595741943,-29.5941565229,Ivoti,,Gramado-Canela,Metropolitana de Porto Alegre
4310850,RS,Jaboticaba,,-53.284389402,-27.6312223863,Jaboticaba,,Carazinho,Noroeste Rio-Grandense
4310876,RS,Jacuizinho,,-53.0565506588,-29.0338163561,Jacuizinho,,Cruz Alta,Noroeste Rio-Grandense
4310900,RS,Jacutinga,,-52.5431728064,-27.7284936336,Jacutinga,,Erechim,Noroeste Rio-Grandense
4311007,RS,Jaguarão,,-53.3775229153,-32.5635686685,Jaguarao,,Jaguarão,Sudeste Rio-Grandense
4311106,RS,Jaguari,,-54.6938466713,-29.4973467312,Jaguari,,Santa Maria,Centro Ocidental Rio-Grandense
4311122,RS,Jaquirana,,-50.3580367222,-28.8805675913,Jaquirana,,Vacaria,Nordeste Rio-Grandense
4311130,RS,Jari,,-54.2199358203,-29.2900810968,Jari,,Santiago,Centro Ocidental Rio-Grandense
4311155,RS,Jóia,,-54.115964897,-28.6456235346,Joia,,Cruz Alta,Noroeste Rio-Grandense
4311205,RS,Júlio de Castilhos,,-53.6830996146,-29.2264491193,Julio de Castilhos,,Santiago,Centro Ocidental Rio-Grandense
4311239,RS,Lagoa Bonita do Sul,,-53.0169831808,-29.4941314004,Lagoa Bonita do Sul,,Santa Cruz do Sul,Centro Oriental Rio-Grandense
4311254,RS,Lagoão,,-52.7750289083,-29.2243164011,Lagoao,,Soledade,Noroeste Rio-Grandense
4311270,RS,Lagoa dos Três Cantos,,-52.8578352424,-28.5694681327,Lagoa dos Tres Cantos,,Não-Me-Toque,Noroeste Rio-Grandense
4311304,RS,Lagoa Vermelha,,-51.5272285291,-28.2088702462,Lagoa Vermelha,,Vacaria,Nordeste Rio-Grandense
4311403,RS,Lajeado,,-51.9678277005,-29.4654544025,Lajeado,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4311429,RS,Lajeado do Bugre,,-53.1813871338,-27.6907694084,Lajeado do Bugre,,Carazinho,Noroeste Rio-Grandense
4311502,RS,Lavras do Sul,,-53.8984766555,-30.812009993,Lavras do Sul,,Campanha Meridional,Sudoeste Rio-Grandense
4311601,RS,Liberato Salzano,,-53.0748607372,-27.5964701639,Liberato Salzano,,Frederico Westphalen,Noroeste Rio-Grandense
4311627,RS,Lindolfo Collor,,-51.2081553216,-29.6008035858,Lindolfo Collor,,Gramado-Canela,Metropolitana de Porto Alegre
4311643,RS,Linha Nova,,-51.2019020948,-29.4626386026,Linha Nova,,Montenegro,Metropolitana de Porto Alegre
4311700,RS,Machadinho,,-51.6675073605,-27.5681399699,Machadinho,,Sananduva,Noroeste Rio-Grandense
4311718,RS,Maçambará,,-56.0636134817,-29.1461441992,Macambara,,Campanha Ocidental,Sudoeste Rio-Grandense
4311734,RS,Mampituba,,-49.9365135524,-29.2106494197,Mampituba,,Osório,Metropolitana de Porto Alegre
4311759,RS,Manoel Viana,,-55.4916625395,-29.5805371826,Manoel Viana,,Campanha Ocidental,Sudoeste Rio-Grandense
4311775,RS,Maquiné,,-50.2033948126,-29.6791370129,Maquine,,Osório,Metropolitana de Porto Alegre
4311791,RS,Maratá,,-51.5555668833,-29.5553229676,Marata,,Montenegro,Metropolitana de Porto Alegre
4311809,RS,Marau,,-52.196776934,-28.4484539273,Marau,,Passo Fundo,Noroeste Rio-Grandense
4311908,RS,Marcelino Ramos,,-51.9133189437,-27.4613912129,Marcelino Ramos,,Erechim,Noroeste Rio-Grandense
4311981,RS,Mariana Pimentel,,-51.5873429914,-30.3536222023,Mariana Pimentel,,Porto Alegre,Metropolitana de Porto Alegre
4312005,RS,Mariano Moro,,-52.1488918173,-27.3526127883,Mariano Moro,,Erechim,Noroeste Rio-Grandense
4312054,RS,Marques de Souza,,-52.0978044284,-29.3291373441,Marques de Souza,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4312104,RS,Mata,,-54.4524354819,-29.5693917756,Mata,,Santa Maria,Centro Ocidental Rio-Grandense
4312138,RS,Mato Castelhano,,-52.1972608812,-28.2757617412,Mato Castelhano,,Passo Fundo,Noroeste Rio-Grandense
4312153,RS,Mato Leitão,,-52.1330293263,-29.5248303378,Mato Leitao,,Santa Cruz do Sul,Centro Oriental Rio-Grandense
4312179,RS,Mato Queimado,,-54.6168368777,-28.255815987,Mato Queimado,,Cerro Largo,Noroeste Rio-Grandense
4312203,RS,Maximiliano de Almeida,,-51.801718197,-27.6349406518,Maximiliano de Almeida,,Sananduva,Noroeste Rio-Grandense
4312252,RS,Minas do Leão,,-52.0512801986,-30.1224395107,Minas do Leao,,São Jerônimo,Metropolitana de Porto Alegre
4312302,RS,Miraguaí,,-53.6859940448,-27.4960764231,Miraguai,,Três Passos,Noroeste Rio-Grandense
4312351,RS,Montauri,,-52.0761081911,-28.6532071851,Montauri,,Guaporé,Nordeste Rio-Grandense
4312377,RS,Monte Alegre dos Campos,,-50.7828337051,-28.6850717757,Monte Alegre dos Campos,,Vacaria,Nordeste Rio-Grandense
4312385,RS,Monte Belo do Sul,,-51.6315592454,-29.1599412231,Monte Belo do Sul,,Caxias do Sul,Nordeste Rio-Grandense
4312401,RS,Montenegro,,-51.4612993757,-29.6881186099,Montenegro,,Montenegro,Metropolitana de Porto Alegre
4312427,RS,Mormaço,,-52.6928263151,-28.6933512202,Mormaco,,Soledade,Noroeste Rio-Grandense
4312443,RS,Morrinhos do Sul,,-49.9327629743,-29.36296363,Morrinhos do Sul,,Osório,Metropolitana de Porto Alegre
4312450,RS,Morro Redondo,,-52.6577802014,-31.5822032274,Morro Redondo,,Pelotas,Sudeste Rio-Grandense
4312476,RS,Morro Reuter,,-51.0800883478,-29.5393416586,Morro Reuter,,Gramado-Canela,Metropolitana de Porto Alegre
4312500,RS,Mostardas,,-50.9191588511,-31.1082251074,Mostardas,,Osório,Metropolitana de Porto Alegre
4312609,RS,Muçum,,-51.8660555261,-29.1656148146,Mucum,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4312617,RS,Muitos Capões,,-51.1846023449,-28.3189128015,Muitos Capoes,,Vacaria,Nordeste Rio-Grandense
4312625,RS,Muliterno,,-51.7687012353,-28.3302653563,Muliterno,,Passo Fundo,Noroeste Rio-Grandense
4312658,RS,Não-Me-Toque,,-52.8192794924,-28.4599067659,Nao-Me-Toque,,Não-Me-Toque,Noroeste Rio-Grandense
4312674,RS,Nicolau Vergueiro,,-52.4624006732,-28.5362148139,Nicolau Vergueiro,,Passo Fundo,Noroeste Rio-Grandense
4312708,RS,Nonoai,,-52.7761885672,-27.3546645325,Nonoai,,Frederico Westphalen,Noroeste Rio-Grandense
4312757,RS,Nova Alvorada,,-52.1671339173,-28.6765644328,Nova Alvorada,,Guaporé,Nordeste Rio-Grandense
4312807,RS,Nova Araçá,,-51.742164634,-28.6581760371,Nova Araca,,Guaporé,Nordeste Rio-Grandense
4312906,RS,Nova Bassano,,-51.7032314174,-28.7234686416,Nova Bassano,,Guaporé,Nordeste Rio-Grandense
4312955,RS,Nova Boa Vista,,-52.9814768438,-27.9879676591,Nova Boa Vista,,Carazinho,Noroeste Rio-Grandense
4313003,RS,Nova Bréscia,,-52.0179835406,-29.2165114325,Nova Brescia,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4313011,RS,Nova Candelária,,-54.1041142398,-27.6120981609,Nova Candelaria,,Três Passos,Noroeste Rio-Grandense
4313037,RS,Nova Esperança do Sul,,-54.8358729019,-29.4045957086,Nova Esperanca do Sul,,Santa Maria,Centro Ocidental Rio-Grandense
4313060,RS,Nova Hartz,,-50.9037934307,-29.585747533,Nova Hartz,,Porto Alegre,Metropolitana de Porto Alegre
4313086,RS,Nova Pádua,,-51.3068246422,-29.0300464453,Nova Padua,,Caxias do Sul,Nordeste Rio-Grandense
4313102,RS,Nova Palma,,-53.4706351109,-29.473025738,Nova Palma,,Restinga Seca,Centro Ocidental Rio-Grandense
4313201,RS,Nova Petrópolis,,-51.106953924,-29.3762088694,Nova Petropolis,,Gramado-Canela,Metropolitana de Porto Alegre
4313300,RS,Nova Prata,,-51.608995692,-28.7839447132,Nova Prata,,Guaporé,Nordeste Rio-Grandense
4313334,RS,Nova Ramada,,-53.7069373379,-28.0826448724,Nova Ramada,,Ijuí,Noroeste Rio-Grandense
4313359,RS,Nova Roma do Sul,,-51.405157475,-28.984748912,Nova Roma do Sul,,Caxias do Sul,Nordeste Rio-Grandense
4313375,RS,Nova Santa Rita,,-51.275210689,-29.8486155356,Nova Santa Rita,,Porto Alegre,Metropolitana de Porto Alegre
4313391,RS,Novo Cabrais,,-52.9550860641,-29.7362546057,Novo Cabrais,,Cachoeira do Sul,Centro Oriental Rio-Grandense
4313409,RS,Novo Hamburgo,,-51.1286052776,-29.6863260252,Novo Hamburgo,,Porto Alegre,Metropolitana de Porto Alegre
4313425,RS,Novo Machado,,-54.5033844145,-27.5784006506,Novo Machado,,Santa Rosa,Noroeste Rio-Grandense
4313441,RS,Novo Tiradentes,,-53.1857025891,-27.5635584345,Novo Tiradentes,,Frederico Westphalen,Noroeste Rio-Grandense
4313466,RS,Novo Xingu,,-53.0641092995,-27.7481146921,Novo Xingu,,Frederico Westphalen,Noroeste Rio-Grandense
4313490,RS,Novo Barreiro,,-53.113498851,-27.906788467,Novo Barreiro,,Carazinho,Noroeste Rio-Grandense
4313508,RS,Osório,,-50.2667978126,-29.8926970775,Osorio,,Osório,Metropolitana de Porto Alegre
4313607,RS,Paim Filho,,-51.7615966409,-27.7033080739,Paim Filho,,Sananduva,Noroeste Rio-Grandense
4313656,RS,Palmares do Sul,,-50.5060519723,-30.2600666451,Palmares do Sul,,Osório,Metropolitana de Porto Alegre
4313706,RS,Palmeira das Missões,,-53.3149539106,-27.9006208754,Palmeira das Missoes,,Carazinho,Noroeste Rio-Grandense
4313805,RS,Palmitinho,,-53.555546013,-27.3560199139,Palmitinho,,Frederico Westphalen,Noroeste Rio-Grandense
4313904,RS,Panambi,,-53.5002651674,-28.2927305369,Panambi,,Ijuí,Noroeste Rio-Grandense
4313953,RS,Pantano Grande,,-52.3739002353,-30.1945515272,Pantano Grande,,Cachoeira do Sul,Centro Oriental Rio-Grandense
4314001,RS,Paraí,,-51.7820960451,-28.5996205337,Parai,,Guaporé,Nordeste Rio-Grandense
4314027,RS,Paraíso do Sul,,-53.179100239,-29.7313142401,Paraiso do Sul,,Cachoeira do Sul,Centro Oriental Rio-Grandense
4314035,RS,Pareci Novo,,-51.3988696584,-29.6393892914,Pareci Novo,,Montenegro,Metropolitana de Porto Alegre
4314050,RS,Parobé,,-50.8348659023,-29.6317492776,Parobe,,Porto Alegre,Metropolitana de Porto Alegre
4314068,RS,Passa Sete,,-52.9639832352,-29.4516655689,Passa Sete,,Santa Cruz do Sul,Centro Oriental Rio-Grandense
4314076,RS,Passo do Sobrado,,-52.2787581943,-29.74579355,Passo do Sobrado,,Cachoeira do Sul,Centro Oriental Rio-Grandense
4314100,RS,Passo Fundo,,-52.4070950926,-28.2617671279,Passo Fundo,,Passo Fundo,Noroeste Rio-Grandense
4314134,RS,Paulo Bento,,-52.4224356311,-27.7041002827,Paulo Bento,,Erechim,Noroeste Rio-Grandense
4314159,RS,Paverama,,-51.7302929672,-29.5548561399,Paverama,,Lajeado-Estrela,Centro Oriental Rio-Grandense
4314175,RS,Pedras Altas,,-53.5871703196,-31.7336369395,Pedras Altas,,Jaguarão,Sudeste Rio-Grandense
4314209,RS,Pedro Osório,,-52.8263117339,-31.8638282218,Pedro Osorio,,Pelotas,Sudeste Rio-Grandense
4314308,RS,Pejuçara,,-53.6565423318,-28.4215860642,Pejucara,,Ijuí,Noroeste Rio-Grandense
4314407,RS,Pelotas,,-52.344320063,-31.7195978808,Pelotas,,Pelotas,Sudeste Rio-Grandense
